congress,state,name,cs1,nominee,vote,presprty,sameprty,strngprs,nomid,regime_dummy,lackqual,pres,cspres1,cspres2,csnom,eucldist,interaction
109,GEORGIA,ISAKSON,0.36700001,ROBERTS,yes,rep,same,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.00071782,2.15E-05
109,GEORGIA,ISAKSON,,ALITO,yes,rep,same,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,GEORGIA,ISAKSON,,SOTOMAYOR,no,dem,0,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,GEORGIA,ISAKSON,,KAGAN,no,dem,0,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
115,GEORGIA,ISAKSON,,GORSUCH,,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,GEORGIA,ISAKSON,,KAVANAUGH,yes,rep,same,strong,,1,,Trump,,,,,
81,NEW YOR,IVES,0.022,CLARK,yes,dem,0,strong,0.5,0,0.875,Truman,,,-0.0097137,0.001005759,0.000880039
81,NEW YOR,IVES,0.022,MINTON,no,dem,0,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.054896437,0.035408199
83,NEW YOR,IVES,0.022,WARREN,yes,rep,same,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.068604834,0.0099477
84,NEW YOR,IVES,0.022,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.14215238,0.035538096
85,NEW YOR,IVES,0.022,BRENNAN,yes,rep,same,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.24219862,0
85,NEW YOR,IVES,0.022,WHITTAKER,yes,rep,same,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.001005759,0
83,WASHING,JACKSON,-0.34,WARREN,yes,rep,0,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.010014956,0.001452168
84,WASHING,JACKSON,-0.34,HARLAN,yes,rep,0,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.000225931,5.65E-05
85,WASHING,JACKSON,-0.34,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.016935583,0
85,WASHING,JACKSON,-0.34,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.10908904,0
86,WASHING,JACKSON,-0.34,STEWART,yes,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.010014956,0
87,WASHING,JACKSON,-0.34,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.10908904,0.05454452
87,WASHING,JACKSON,-0.34,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.010014956,0.000851271
89,WASHING,JACKSON,-0.34,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.016935583,0
90,WASHING,JACKSON,-0.34,MARSHAL,yes,dem,same,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.016935583,0.002794372
90,WASHING,JACKSON,-0.34,FORTAS2,yes,dem,same,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.000158617,5.79E-05
91,WASHING,JACKSON,-0.34,BURGER,yes,rep,0,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.46896762,0.018758714
91,WASHING,JACKSON,-0.34,HAYNSWORTH,no,rep,0,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.41393015,0.27526352
91,WASHING,JACKSON,-0.34,CARSWELL,no,rep,0,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.56832832,0.50581217
91,WASHING,JACKSON,-0.34,BLACKMUN,yes,rep,0,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.46896762,0.014069015
94,WASHING,JACKSON,-0.34,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.31415784,0.012566321
97,WASHING,JACKSON H,-0.34,OCONNOR,yes,rep,0,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.16691983,0
92,WASHING,JACKSON H,-0.34,POWELL,yes,rep,0,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.40802681,0
92,WASHING,JACKSON H,-0.34,REHNQUIST1,no,rep,0,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.56140751,0.064561866
85,NEW YOR,JAVITS,-0.235,BRENNAN,yes,rep,same,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.055289309,0
85,NEW YOR,JAVITS,-0.235,WHITTAKER,yes,rep,same,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.050753918,0
87,NEW YOR,JAVITS,-0.235,WHITE,yes,dem,0,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.050753918,0.025376959
87,NEW YOR,JAVITS,-0.235,GOLDBERG,yes,dem,0,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,2.43E-05,2.06E-06
89,NEW YOR,JAVITS,-0.235,FORTAS1,yes,dem,0,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.055289309,0
90,NEW YOR,JAVITS,-0.235,MARSHAL,yes,dem,0,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.055289309,0.009122738
90,NEW YOR,JAVITS,-0.235,FORTAS2,yes,dem,0,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.008538807,0.003116665
91,NEW YOR,JAVITS,-0.235,HAYNSWORTH,no,rep,same,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.2898466,0.19274798
91,NEW YOR,JAVITS,-0.235,CARSWELL,no,rep,same,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.42103949,0.37472513
91,NEW YOR,JAVITS,-0.235,BLACKMUN,yes,rep,same,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.33618206,0.010085452
94,NEW YOR,JAVITS,-0.235,STEVENS,yes,rep,same,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.20747828,0.008299136
92,NEW YOR,JAVITS J,-0.235,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.28491017,0
92,NEW YOR,JAVITS J,-0.235,REHNQUIST1,no,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.41508555,0.047734842
102,VERMONT,JEFFORDS,-0.022,THOMAS,no,rep,same,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.11194543,0.065488078
103,VERMONT,JEFFORDS,-0.022,GINSBURG,yes,dem,0,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.023551818,0
103,VERMONT,JEFFORDS,-0.022,BREYER,yes,dem,0,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.001246617,0.000567211
109,VERMONT,JEFFORDS,-0.24600001,ROBERTS,yes,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.34363964,0.010309189
109,VERMONT,JEFFORDS,,ALITO,no,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
101,VERMONT,JEFFORDS J,-0.022,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.030079488,0.00706868
81,INDIANA,JENNER,0.65600002,CLARK,yes,dem,0,strong,0.5,0,0.875,Truman,,,-0.0097137,0.44317475,0.38777789
83,INDIANA,JENNER,0.65600002,WARREN,yes,rep,same,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.8026821,0.11638889
84,INDIANA,JENNER,0.65600002,HARLAN,yes,rep,same,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,1.0221838,0.25554594
85,INDIANA,JENNER,0.65600002,BRENNAN,yes,rep,same,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,1.2681841,0
85,INDIANA,JENNER,0.65600002,WHITTAKER,yes,rep,same,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.44317475,0
97,IOWA,JEPSEN R,0.303,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.054962944,0
111,NEBRASK,JOHANNS,,SOTOMAYOR,no,dem,0,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,NEBRASK,JOHANNS,,KAGAN,no,dem,0,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
86,TEXAS,JOHNSON,-0.22400001,STEWART,yes,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.000253613,0
109,SOUTH D,JOHNSON,-0.212,ROBERTS,yes,rep,0,strong,0.119999997,1,0.029999999,BushII,0.486,-0.291,0.34020784,0.30493349,0.009148005
109,SOUTH D,JOHNSON,,ALITO,yes,rep,0,strong,0.1,1,0.19,BushII,0.486,-0.291,,,
111,SOUTH D,JOHNSON,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,SOUTH D,JOHNSON,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
115,WISCONS,JOHNSON,,GORSUCH,yes,rep,same,strong,0.11,1,0.07,Trump,,,,,
115,WISCONS,JOHNSON,,KAVANAUGH,yes,rep,same,strong,,1,,Trump,,,,,
75,COLORAD,JOHNSON E.,0.009,BLACK,yes,dem,same,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.13251857,0.11131561
75,COLORAD,JOHNSON E.,0.009,REED,yes,dem,same,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.05103267,0.006379084
76,COLORAD,JOHNSON E.,0.009,FRANKFURTER,yes,dem,same,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.029122563,0.001019289
76,COLORAD,JOHNSON E.,0.009,DOUGLAS,yes,dem,same,strong,0.730000019,0,0.18000001,Roosevelt,,,-0.22150834,0.053134095,0.009564137
76,COLORAD,JOHNSON E.,0.009,MURPHY,yes,dem,same,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.22957206,0.080350228
77,COLORAD,JOHNSON E.,0.009,STONE,yes,dem,same,strong,0.3,0,0,Roosevelt,,,0.17445554,0.027375536,0
77,COLORAD,JOHNSON E.,0.009,BYRNES,yes,dem,same,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.018997151,0.00379943
77,COLORAD,JOHNSON E.,0.009,JACKSON,yes,dem,same,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.22957206,0.019513633
78,COLORAD,JOHNSON E.,0.009,RUTLEDGE,yes,dem,same,strong,1,0,0,Roosevelt,,,-0.47013679,0.22957206,0
79,COLORAD,JOHNSON E.,0.009,BURTON,yes,dem,same,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.033809084,0.002366636
79,COLORAD,JOHNSON E.,0.009,VINSON,yes,dem,same,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.061963782,0.013322216
81,COLORAD,JOHNSON E.,0.009,CLARK,yes,dem,same,strong,0.5,0,0.875,Truman,,,-0.0097137,0.000350203,0.000306427
81,COLORAD,JOHNSON E.,0.009,MINTON,yes,dem,same,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.048973639,0.031587996
83,COLORAD,JOHNSON E.,0.009,WARREN,yes,rep,0,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.061963782,0.008984747
75,CALIFOR,JOHNSON H.,0.47400001,BLACK,no,dem,0,strong,0.875,0,0.84000003,Roosevelt,,,-0.35503101,0.68729246,0.5773257
75,CALIFOR,JOHNSON H.,0.47400001,REED,yes,dem,0,strong,0.725000024,0,0.125,Roosevelt,,,-0.21690412,0.47734851,0.059668563
76,CALIFOR,JOHNSON H.,0.47400001,FRANKFURTER,yes,dem,0,strong,0.665000021,0,0.034999967,Roosevelt,,,-0.16165334,0.40405518,0.014141918
76,CALIFOR,JOHNSON H.,0.47400001,MURPHY,yes,dem,0,weak,1,0,0.35000002,Roosevelt,,,-0.47013679,0.89139432,0.31198803
77,CALIFOR,JOHNSON H.,0.47400001,STONE,yes,dem,0,strong,0.3,0,0,Roosevelt,,,0.17445554,0.089726888,0
77,CALIFOR,JOHNSON H.,0.47400001,BYRNES,yes,dem,0,strong,0.33,0,0.19999999,Roosevelt,,,0.14683016,0.10704011,0.021408021
77,CALIFOR,JOHNSON H.,0.47400001,JACKSON,yes,dem,0,strong,1,0,0.085000038,Roosevelt,,,-0.47013679,0.89139432,0.075768553
78,CALIFOR,JOHNSON H.,0.47400001,RUTLEDGE,yes,dem,0,strong,1,0,0,Roosevelt,,,-0.47013679,0.89139432,0
81,TEXAS,JOHNSON L.,-0.22400001,CLARK,yes,dem,same,strong,0.5,0,0.875,Truman,,,-0.0097137,0.045918621,0.040178794
81,TEXAS,JOHNSON L.,-0.22400001,MINTON,yes,dem,same,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.000136893,8.83E-05
83,TEXAS,JOHNSON L.,-0.22400001,WARREN,yes,rep,0,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.000253613,3.68E-05
84,TEXAS,JOHNSON L.,-0.22400001,HARLAN,yes,rep,0,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.017169125,0.004292281
85,TEXAS,JOHNSON L.,-0.22400001,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.060583316,0
85,TEXAS,JOHNSON L.,-0.22400001,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.045918621,0
79,SOUTH C,JOHNSTON,-0.093999997,BURTON,yes,dem,same,strong,0.280000001,0,0.069999993,Truman,,,0.19287246,0.082295813,0.005760707
79,SOUTH C,JOHNSTON,-0.093999997,VINSON,yes,dem,same,strong,0.75,0,0.21500003,Truman,,,-0.23992525,0.02129418,0.00457825
81,SOUTH C,JOHNSTON,-0.093999997,CLARK,yes,dem,same,strong,0.5,0,0.875,Truman,,,-0.0097137,0.00710418,0.006216157
81,SOUTH C,JOHNSTON,-0.093999997,MINTON,yes,dem,same,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.013994863,0.009026687
83,SOUTH C,JOHNSTON,-0.093999997,WARREN,yes,rep,0,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.02129418,0.003087656
84,SOUTH C,JOHNSTON,-0.093999997,HARLAN,no,rep,0,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.068137191,0.017034298
85,SOUTH C,JOHNSTON,-0.093999997,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.14147888,0
85,SOUTH C,JOHNSTON,-0.093999997,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.00710418,0
86,SOUTH C,JOHNSTON,-0.093999997,STEWART,no,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.02129418,0
87,SOUTH C,JOHNSTON,-0.093999997,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.00710418,0.00355209
87,SOUTH C,JOHNSTON,-0.093999997,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.02129418,0.001810005
94,LOUISIA,JOHNSTON,-0.105,STEVENS,yes,rep,0,weak,0.25,0,0.040000021,Ford,0.372,-0.619,0.22049785,0.10594884,0.004237956
99,LOUISIA,JOHNSTON,-0.105,REHNQUIST2,yes,rep,0,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.26447499,0.158685
99,LOUISIA,JOHNSTON,-0.105,SCALIA,yes,rep,0,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.30881295,0
100,LOUISIA,JOHNSTON,-0.105,BORK,no,rep,0,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.2192384,0.046040058
100,LOUISIA,JOHNSTON,-0.105,KENNEDY,yes,rep,0,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.048224393,0.005304684
102,LOUISIA,JOHNSTON B,-0.105,THOMAS,yes,rep,0,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.17437512,0.10200945
103,LOUISIA,JOHNSTON B,-0.105,GINSBURG,yes,dem,same,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.00496546,0
103,LOUISIA,JOHNSTON B,-0.105,BREYER,yes,dem,same,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.013996654,0.006368477
97,LOUISIA,JOHNSTON J,-0.105,OCONNOR,yes,rep,0,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.030122459,0
101,LOUISIA,JOHNSTON J,-0.105,SOUTER,yes,rep,0,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.065758593,0.015453271
115,ALABAMA,JONES,,KAVANAUGH,no,rep,0,strong,,1,,Trump,,,,,
86,NORTH C,JORDAN,0.024,STEWART,no,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.069656536,0
91,NORTH C,JORDAN,0.024,BURGER,yes,rep,0,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.1029204,0.004116818
91,NORTH C,JORDAN,0.024,HAYNSWORTH,yes,rep,0,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.078049846,0.051903144
91,NORTH C,JORDAN,0.024,CARSWELL,yes,rep,0,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.15200295,0.13528262
91,NORTH C,JORDAN,0.024,BLACKMUN,yes,rep,0,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,0.1029204,0.003087609
87,NORTH C,JORDAN B.,0.024,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.001136614,0.000568307
87,NORTH C,JORDAN B.,0.024,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.069656536,0.005920804
89,NORTH C,JORDAN B.,0.024,FORTAS1,yes,dem,same,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.24417117,0
90,NORTH C,JORDAN B.,0.024,FORTAS2,no,dem,same,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.12348594,0.045072369
87,IDAHO,JORDAN L.,0.34999999,GOLDBERG,yes,dem,0,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.34801179,0.029580995
89,IDAHO,JORDAN L.,0.34999999,FORTAS1,yes,dem,0,strong,1,0,0,Johnson,-0.326,0.018,-0.47013679,0.67262435,0
90,IDAHO,JORDAN L.,0.34999999,MARSHAL,yes,dem,0,strong,1,0,0.16500002,Johnson,-0.326,0.018,-0.47013679,0.67262435,0.11098303
90,IDAHO,JORDAN L.,0.34999999,FORTAS2,no,dem,0,weak,0.845000029,0,0.36500001,Johnson,-0.326,0.018,-0.32740566,0.45887843,0.16749063
92,NORTH C,JORDAN B,0.024,POWELL,yes,rep,0,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.075498424,0
92,NORTH C,JORDAN B,0.024,REHNQUIST1,yes,rep,0,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.148434,0.017069912
92,IDAHO,JORDAN L,0.34999999,POWELL,yes,rep,same,weak,0.165000007,0,0,Nixon,0.378,-0.62,0.29876977,0.002624536,0
92,IDAHO,JORDAN L,0.34999999,REHNQUIST1,yes,rep,same,weak,0.045000002,0,0.11500001,Nixon,0.378,-0.62,0.40927133,0.003513091,0.000404006
91,IDAHO,JORDAN L.,0.34999999,BURGER,yes,rep,same,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,2.69E-05,1.08E-06
91,IDAHO,JORDAN L.,0.34999999,HAYNSWORTH,no,rep,same,weak,0.159999996,0,0.66499996,Nixon,0.378,-0.62,0.30337402,0.002173981,0.001445697
91,IDAHO,JORDAN L.,0.34999999,CARSWELL,yes,rep,same,weak,0.039999999,0,0.88999999,Nixon,0.378,-0.62,0.41387555,0.004080087,0.003631277
91,IDAHO,JORDAN L.,0.34999999,BLACKMUN,yes,rep,same,weak,0.115000002,0,0.029999971,Nixon,0.378,-0.62,0.3448121,2.69E-05,8.07E-07
115,VIRGINI,KAINE,,GORSUCH,no,rep,0,strong,0.11,1,0.07,Trump,,,,,
115,VIRGINI,KAINE,,KAVANAUGH,no,rep,0,strong,,1,,Trump,,,,,
100,NEBRASK,KARNES D,0.31,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.002833327,0.000594999
100,NEBRASK,KARNES D,0.31,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.038180955,0.004199906
97,KANSAS,KASSEBAUM,0.13500001,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.00441451,0
99,KANSAS,KASSEBAUM,0.13500001,REHNQUIST2,yes,rep,same,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.075224757,0.045134857
99,KANSAS,KASSEBAUM,0.13500001,SCALIA,yes,rep,same,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.099672422,0
100,KANSAS,KASSEBAUM,0.13500001,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.052088477,0.010938579
100,KANSAS,KASSEBAUM,0.13500001,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.000416139,4.58E-05
101,KANSAS,KASSEBAUM,0.13500001,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.000270089,6.35E-05
102,KANSAS,KASSEBAUM,0.13500001,THOMAS,yes,rep,same,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.031535529,0.018448286
103,KANSAS,KASSEBAUM,0.13500001,GINSBURG,yes,dem,0,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.096389152,0
103,KANSAS,KASSEBAUM,0.13500001,BREYER,yes,dem,0,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.014809076,0.006738129
102,WISCONS,KASTEN,0.248,THOMAS,yes,rep,same,weak,0.150000006,1,0.58500004,BushI,0.492,-0.459,0.31258246,0.004170895,0.002439974
97,WISCONS,KASTEN R,0.248,OCONNOR,yes,rep,same,strong,0.414999992,0,0,Reagan,0.538,-0.508,0.068558231,0.032199346,0
99,WISCONS,KASTEN R,0.248,REHNQUIST2,yes,rep,same,strong,0.045000002,0,0.60000002,Reagan,0.538,-0.508,0.40927133,0.026008444,0.015605067
99,WISCONS,KASTEN R,0.248,SCALIA,yes,rep,same,strong,0,0,0,Reagan,0.538,-0.508,0.4507094,0.041091103,0
100,WISCONS,KASTEN R,0.248,BORK,yes,rep,same,weak,0.094999999,1,0.20999998,Reagan,0.538,-0.508,0.36322901,0.013277725,0.002788322
100,WISCONS,KASTEN R,0.248,KENNEDY,yes,rep,same,weak,0.36500001,1,0.11000001,Reagan,0.538,-0.508,0.11460053,0.017795417,0.001957496
101,WISCONS,KASTEN ROB,0.248,SOUTER,yes,rep,same,weak,0.324999988,1,0.23500001,BushI,0.492,-0.459,0.15143439,0.009324916,0.002191355
111,DELAWAR,KAUFMAN,,SOTOMAYOR,yes,dem,same,strong,0.78,1,0.19,Obama,-0.294,-0.313,,,
111,DELAWAR,KAUFMAN,,KAGAN,yes,dem,same,strong,0.73,1,0.27,Obama,-0.294,-0.313,,,
86,NEW YOR,KEATING,0.097999997,STEWART,yes,rep,same,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.11419348,0
87,NEW YOR,KEATING,0.097999997,WHITE,yes,dem,0,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.011602241,0.00580112
87,NEW YOR,KEATING,0.097999997,GOLDBERG,yes,dem,0,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.11419348,0.009706443
81,TENNESS,KEFAUVER,-0.39300001,CLARK,yes,dem,same,strong,0.5,0,0.875,Truman,,,-0.0097137,0.14690839,0.12854484
81,TENNESS,KEFAUVER,-0.39300001,MINTON,yes,dem,same,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.032652535,0.021060884
83,TENNESS,KEFAUVER,-0.39300001,WARREN,yes,rep,0,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.02343188,0.003397622
84,TENNESS,KEFAUVER,-0.39300001,HARLAN,yes,rep,0,weak,0.875,0,0.25,Eisenhower,0.176,-0.605,-0.35503101,0.001441644,0.000360411
85,TENNESS,KEFAUVER,-0.39300001,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.005950084,0
85,TENNESS,KEFAUVER,-0.39300001,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.14690839,0
86,TENNESS,KEFAUVER,-0.39300001,STEWART,yes,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.02343188,0
87,TENNESS,KEFAUVER,-0.39300001,WHITE,yes,dem,same,strong,0.5,0,0.5,Kennedy,-0.485,0.003,-0.0097137,0.14690839,0.073454194
87,TENNESS,KEFAUVER,-0.39300001,GOLDBERG,yes,dem,same,strong,0.75,0,0.084999979,Kennedy,-0.485,0.003,-0.23992525,0.02343188,0.001991709
81,MISSOUR,KEM,0.51599997,CLARK,no,dem,0,strong,0.5,0,0.875,Truman,,,-0.0097137,0.27637488,0.24182802
81,MISSOUR,KEM,0.51599997,MINTON,no,dem,0,strong,0.720000029,0,0.64499998,Truman,,,-0.21229988,0.53042066,0.3421213
103,IDAHO,KEMPTHORNE,0.426,GINSBURG,yes,dem,0,strong,0.680000007,1,0,Clinton,-0.377,-0.101,-0.17546602,0.36176136,0
103,IDAHO,KEMPTHORNE,0.426,BREYER,yes,dem,0,strong,0.474999994,1,0.45499998,Clinton,-0.377,-0.101,0.013307461,0.17031513,0.077493384
83,MASSACH,KENNEDY E.,-0.331,WARREN,yes,rep,0,strong,0.75,0,0.14499998,Eisenhower,0.176,-0.605,-0.23992525,0.00829461,0.001202718
85,MASSACH,KENNEDY E.,-0.331,BRENNAN,yes,rep,0,weak,1,0,0,Eisenhower,0.176,-0.605,-0.47013679,0.019359047,0
85,MASSACH,KENNEDY E.,-0.331,WHITTAKER,yes,rep,0,weak,0.5,0,0,Eisenhower,0.176,-0.605,-0.0097137,0.10322489,0
86,MASSACH,KENNEDY E.,-0.331,STEWART,yes,rep,0,weak,0.75,0,0,Eisenhower,0.176,-0.605,-0.23992525,0.00829461,0
91,MASSACH,KENNEDY E.,-0.47400001,BURGER,yes,rep,0,weak,0.115000002,0,0.040000021,Nixon,0.378,-0.62,0.3448121,0.67045325,0.026818145
